YEAR,MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM,DIST_DIRECT_KM,DIST_ACHIEVED_KM
2025,6,JUN,2025-06-29,Czech Republic,State (FIR),SFR,513856,510989.85000000003,496649.10000000003
2025,6,JUN,2025-06-29,DANUBE FAB,FAB (FIR),CPF,2178698,2170701.38,2104981.24
2025,6,JUN,2025-06-29,DANUBE FAB,FAB (FIR),FTFM,2180096,2169517.79,2098374.42
2025,6,JUN,2025-06-29,DANUBE FAB,FAB (FIR),SFR,2091773,2081805.64,2015956.66
2025,6,JUN,2025-06-29,DK-SE FAB,FAB (FIR),CPF,881299,877886.3,866518.17
2025,6,JUN,2025-06-29,DK-SE FAB,FAB (FIR),FTFM,887393,879494.92,863611.6
2025,6,JUN,2025-06-29,DK-SE FAB,FAB (FIR),SFR,857840,851035.14,836752.74
2025,6,JUN,2025-06-29,Denmark,State (FIR),CPF,319105,318345.71,314905.02
2025,6,JUN,2025-06-29,Denmark,State (FIR),FTFM,321759,320170.84,314706.8
2025,6,JUN,2025-06-29,Denmark,State (FIR),SFR,310698,309503.05,304549.53
2025,6,JUN,2025-06-29,EUROCONTROL Area (PRR),Area (FIR),CPF,38604440,37734785.63,37490375.78
2025,6,JUN,2025-06-29,EUROCONTROL Area (PRR),Area (FIR),FTFM,39008753,37628009.69,37314811.97
2025,6,JUN,2025-06-29,EUROCONTROL Area (PRR),Area (FIR),SFR,37908515,36630002.76,36324770.94
2025,6,JUN,2025-06-29,Estonia,State (FIR),CPF,117770,117281.62,110694.66
2025,6,JUN,2025-06-29,Estonia,State (FIR),FTFM,116780,116417.26000000001,109543.68000000001
2025,6,JUN,2025-06-29,Estonia,State (FIR),SFR,107009,106680.06,100464.42
2025,6,JUN,2025-06-29,FAB CE,FAB (FIR),CPF,4108341,4087710.52,4029029.51
2025,6,JUN,2025-06-29,FAB CE,FAB (FIR),FTFM,4125922,4094242.76,4021099.99
2025,6,JUN,2025-06-29,FAB CE,FAB (FIR),SFR,3988036,3958865.4,3890878.8
2025,6,JUN,2025-06-29,FAB CE (SES RP1),FAB (FIR),CPF,2796779,2782306.96,2735237.62
2025,6,JUN,2025-06-29,FAB CE (SES RP1),FAB (FIR),FTFM,2817151,2793387.4699999997,2733828.73
2025,6,JUN,2025-06-29,FAB CE (SES RP1),FAB (FIR),SFR,2725570,2703185.9699999997,2647659.62
2025,6,JUN,2025-06-29,FAB CE (SES RP2),FAB (FIR),CPF,3707912,3689389.45,3633641.75
2025,6,JUN,2025-06-29,FAB CE (SES RP2),FAB (FIR),FTFM,3726398,3697501.09,3627608.8
2025,6,JUN,2025-06-29,FAB CE (SES RP2),FAB (FIR),SFR,3600981,3573983.79,3509196.31
2025,6,JUN,2025-06-29,FABEC,FAB (FIR),CPF,10376359,10235349.03,10086752.93
2025,6,JUN,2025-06-29,FABEC,FAB (FIR),FTFM,10526840,10221307.93,10029362.78
2025,6,JUN,2025-06-29,FABEC,FAB (FIR),SFR,10316946,10029462.77,9845046.78
2025,6,JUN,2025-06-29,Finland,State (FIR),CPF,106320,105531.05,100897.84
2025,6,JUN,2025-06-29,Finland,State (FIR),FTFM,104799,104575.6,99810.71
2025,6,JUN,2025-06-29,Finland,State (FIR),SFR,99249,99029.89,94355.94
2025,6,JUN,2025-06-29,France,State (FIR),CPF,5822922,5746741.32,5647921.35
2025,6,JUN,2025-06-29,France,State (FIR),FTFM,5861416,5691932.5,5569168.04
2025,6,JUN,2025-06-29,France,State (FIR),SFR,5746833,5586565.42,5466623.62
2025,6,JUN,2025-06-29,Georgia,State (FIR),CPF,290666,289174.76,273807.33
2025,6,JUN,2025-06-29,Georgia,State (FIR),FTFM,285877,284241.61,272766.17
2025,6,JUN,2025-06-29,Georgia,State (FIR),SFR,252775,251581.54,242027.86000000002
2025,6,JUN,2025-06-29,Germany,State (FIR),CPF,3031717,3010334.16,2963256.5700000003
2025,6,JUN,2025-06-29,Germany,State (FIR),FTFM,3084032,3022349.05,2955261.55
2025,6,JUN,2025-06-29,Germany,State (FIR),SFR,3006173,2949637.44,2886908.42
2025,6,JUN,2025-06-29,Greece,State (FIR),CPF,2027702,2014679.87,1982376.15
2025,6,JUN,2025-06-29,Greece,State (FIR),FTFM,2032219,2005555.18,1968996.83
2025,6,JUN,2025-06-29,Greece,State (FIR),SFR,1916697,1893912.29,1861151.13
2025,6,JUN,2025-06-29,Hungary,State (FIR),CPF,813296,811798.7000000001,797018.4400000001
2025,6,JUN,2025-06-29,Hungary,State (FIR),FTFM,821086,817636.79,799580.01
2025,6,JUN,2025-06-29,Hungary,State (FIR),SFR,788934,785608.96,768942.17
2025,6,JUN,2025-06-29,Ireland,State (FIR),CPF,518858,518198.92,511248.85000000003
2025,6,JUN,2025-06-29,Ireland,State (FIR),FTFM,494834,493398.02,485382.18
2025,6,JUN,2025-06-29,Ireland,State (FIR),SFR,448010,447015.74,440485.02
2025,6,JUN,2025-06-29,Italy,State (FIR),CPF,3236081,3208881.73,3151520.94
2025,6,JUN,2025-06-29,Italy,State (FIR),FTFM,3247389,3199132.88,3128342.25
2025,6,JUN,2025-06-29,Italy,State (FIR),SFR,3209947,3164077.06,3096394.81
2025,6,JUN,2025-06-29,Latvia,State (FIR),CPF,122816,122437.16,114506.87
2025,6,JUN,2025-06-29,Latvia,State (FIR),FTFM,124179,123652.18000000001,115748.95
2025,6,JUN,2025-06-29,Latvia,State (FIR),SFR,116457,115966.74,108901.14
2025,6,JUN,2025-06-29,Lithuania,State (FIR),CPF,103941,103587.58,92825.18000000001
2025,6,JUN,2025-06-29,Lithuania,State (FIR),FTFM,105920,105529.94,93187.81
2025,6,JUN,2025-06-29,Lithuania,State (FIR),SFR,97571,97191.52,86278.86
2025,6,JUN,2025-06-29,Malta,State (FIR),CPF,151451,151315.97,149235.72
2025,6,JUN,2025-06-29,Malta,State (FIR),FTFM,153610,153434.32,151163.80000000002
2025,6,JUN,2025-06-29,Malta,State (FIR),SFR,137761,137642.03,135718.84
2025,6,JUN,2025-06-29,Moldova,State (FIR),CPF,5357,5344.01,4665.9400000000005
2025,6,JUN,2025-06-29,Moldova,State (FIR),FTFM,2780,2765.08,2300.55
2025,6,JUN,2025-06-29,Moldova,State (FIR),SFR,2695,2679.98,2245.46
2025,6,JUN,2025-06-29,Morocco,State (FIR),CPF,803691,800489.37,792335.81
2025,6,JUN,2025-06-29,Morocco,State (FIR),FTFM,795032,787826.99,778560.26
2025,6,JUN,2025-06-29,Morocco,State (FIR),SFR,776682,770438.13,761215.46
2025,6,JUN,2025-06-29,NEFAB,FAB (FIR),CPF,773919,760246.37,746282.36
2025,6,JUN,2025-06-29,NEFAB,FAB (FIR),FTFM,773885,759798.9400000001,743363.22
2025,6,JUN,2025-06-29,NEFAB,FAB (FIR),SFR,726812,713137.29,698488.86
2025,6,JUN,2025-06-29,Netherlands,State (FIR),CPF,535196,532346.11,521352.7
2025,6,JUN,2025-06-29,Netherlands,State (FIR),FTFM,541791,534288.96,518912.21
2025,6,JUN,2025-06-29,Netherlands,State (FIR),SFR,525695,518975.11,504605.42
2025,6,JUN,2025-06-29,North Macedonia,State (FIR),CPF,149567,149347.09,146497.65
2025,6,JUN,2025-06-29,North Macedonia,State (FIR),FTFM,151025,150777.65,146711.29
2025,6,JUN,2025-06-29,North Macedonia,State (FIR),SFR,141600,141456.58000000002,137659.48
2025,6,JUN,2025-06-29,Norway,State (FIR),CPF,427043,424130.11,420241.9
2025,6,JUN,2025-06-29,Norway,State (FIR),FTFM,428131,423795.78,418301.06
2025,6,JUN,2025-06-29,Norway,State (FIR),SFR,402036,397815.33,392774.97000000003
2025,6,JUN,2025-06-29,Poland,State (FIR),CPF,874815,871605.37,838077.36
2025,6,JUN,2025-06-29,Poland,State (FIR),FTFM,884812,873676.92,833646.63
2025,6,JUN,2025-06-29,Poland,State (FIR),SFR,845270,835838.25,800418.42
2025,6,JUN,2025-06-29,Portugal (Continental),State (FIR),CPF,855651,850399.09,838398.79
2025,6,JUN,2025-06-29,Portugal (Continental),State (FIR),FTFM,845870,840955.22,828476.06
2025,6,JUN,2025-06-29,Portugal (Continental),State (FIR),SFR,827314,823177.93,811331.51
2025,6,JUN,2025-06-29,Romania,State (FIR),CPF,1133416,1131461.13,1093684.34
2025,6,JUN,2025-06-29,Romania,State (FIR),FTFM,1140871,1138335.47,1097202.59
2025,6,JUN,2025-06-29,Romania,State (FIR),SFR,1087668,1085207.92,1047277.62
2025,6,JUN,2025-06-29,SES Area (RP2),Area (FIR),CPF,31757566,31176006.1,30866295.65
2025,6,JUN,2025-06-29,SES Area (RP2),Area (FIR),FTFM,31937827,31023152.41,30642622.02
2025,6,JUN,2025-06-29,SES Area (RP2),Area (FIR),SFR,31032075,30178419.01,29816586.8
2025,6,JUN,2025-06-29,SES Area (RP3),Area (FIR),CPF,29511641,29006391.19,28701190.76
2025,6,JUN,2025-06-29,SES Area (RP3),Area (FIR),FTFM,29703640,28899421.47,28526236.77
2025,6,JUN,2025-06-29,SES Area (RP3),Area (FIR),SFR,28906226,28152239.29,27798856.27
2025,6,JUN,2025-06-29,SW FAB,FAB (FIR),CPF,4340094,4275597.36,4211922.62
2025,6,JUN,2025-06-29,SW FAB,FAB (FIR),FTFM,4338787,4245288.69,4171464.55
2025,6,JUN,2025-06-29,SW FAB,FAB (FIR),SFR,4245358,4157131.23,4085826.29
2025,6,JUN,2025-06-29,Serbia and Montenegro,State (FIR),CPF,925138,923565.01,910855.4
2025,6,JUN,2025-06-29,Serbia and Montenegro,State (FIR),FTFM,925819,923496.92,907678.8200000001
2025,6,JUN,2025-06-29,Serbia and Montenegro,State (FIR),SFR,900619,898621.01,883511.81
2025,6,JUN,2025-06-29,Slovakia,State (FIR),CPF,275793,275206.1,265991.29
2025,6,JUN,2025-06-29,Slovakia,State (FIR),FTFM,277331,276059.97000000003,264564.48
2025,6,JUN,2025-06-29,Slovakia,State (FIR),SFR,267905,266457.26,256331.38
2025,6,JUN,2025-06-29,Slovenia,State (FIR),CPF,201291,201106.98,198009.15
2025,6,JUN,2025-06-29,Slovenia,State (FIR),FTFM,200752,200583.06,196816.42
2025,6,JUN,2025-06-29,Slovenia,State (FIR),SFR,193371,193239.6,189593.73
2025,6,JUN,2025-06-29,Spain,State (FIR),CPF,3482538,3432579,3371559.3
2025,6,JUN,2025-06-29,Spain,State (FIR),FTFM,3492082,3413551.5300000003,3342083.59
2025,6,JUN,2025-06-29,Spain,State (FIR),SFR,3413498,3339549.19,3269967.94
2025,6,JUN,2025-06-29,Spain (Canarias),State (FIR),CPF,345594,343337.10000000003,338892.14
2025,6,JUN,2025-06-29,Spain (Canarias),State (FIR),FTFM,340828,334032.86,327626.19
2025,6,JUN,2025-06-29,Spain (Canarias),State (FIR),SFR,313109,307754.15,301425.28
2025,6,JUN,2025-06-29,Spain (Continental),State (FIR),CPF,3136944,3089241.89,3032667.16
2025,6,JUN,2025-06-29,Spain (Continental),State (FIR),FTFM,3151254,3079518.67,3014457.4
2025,6,JUN,2025-06-29,Spain (Continental),State (FIR),SFR,3100389,3031795.04,2968542.66
2025,6,JUN,2025-06-29,Sweden,State (FIR),CPF,562194,559689.54,551613.15
2025,6,JUN,2025-06-29,Sweden,State (FIR),FTFM,565634,559780.26,548904.8
2025,6,JUN,2025-06-29,Sweden,State (FIR),SFR,547142,541880.78,532203.21
2025,6,JUN,2025-06-29,Switzerland,State (FIR),CPF,444042,441470.09,428588.52
2025,6,JUN,2025-06-29,Switzerland,State (FIR),FTFM,458079,451289.47000000003,433881.16000000003
2025,6,JUN,2025-06-29,Switzerland,State (FIR),SFR,459483,453247.31,436443.09
2025,6,JUN,2025-06-29,Türkiye,State (FIR),CPF,3447569,3377179.56,3294559.93
2025,6,JUN,2025-06-29,Türkiye,State (FIR),FTFM,3733802,3517049.26,3413495.08
2025,6,JUN,2025-06-29,Türkiye,State (FIR),SFR,3548561,3354957.74,3259383.92
2025,6,JUN,2025-06-29,UK (Continental),State (FIR),CPF,2253269,2221351.96,2172029.64
2025,6,JUN,2025-06-29,UK (Continental),State (FIR),FTFM,2242688,2186729.93,2124657.96
2025,6,JUN,2025-06-29,UK (Continental),State (FIR),SFR,2119448,2070307.77,2011601.31
2025,6,JUN,2025-06-29,UK-Ireland FAB,FAB (FIR),CPF,2770867,2733115.29,2682197.55
2025,6,JUN,2025-06-29,UK-Ireland FAB,FAB (FIR),FTFM,2737219,2673140.99,2609720.7199999997
2025,6,JUN,2025-06-29,UK-Ireland FAB,FAB (FIR),SFR,2567322,2511102.2,2451916.5
2025,6,JUN,2025-06-30,Albania,State (FIR),CPF,214712,214132.6,209523.98
2025,6,JUN,2025-06-30,Albania,State (FIR),FTFM,215994,215017.09,208765.28
2025,6,JUN,2025-06-30,Albania,State (FIR),SFR,202883,202100.09,196417.73
2025,6,JUN,2025-06-30,Armenia,State (FIR),CPF,61992,61740.55,58519.54
2025,6,JUN,2025-06-30,Armenia,State (FIR),FTFM,61654,61516.73,57958.83
2025,6,JUN,2025-06-30,Armenia,State (FIR),SFR,70605,70537.53,67343.94
2025,6,JUN,2025-06-30,Austria,State (FIR),CPF,991276,987493.42,967050.41
2025,6,JUN,2025-06-30,Austria,State (FIR),FTFM,1004005,1000054.95,975689.06
2025,6,JUN,2025-06-30,Austria,State (FIR),SFR,977754,974134.5700000001,950958.14
2025,6,JUN,2025-06-30,BLUE MED FAB,FAB (FIR),CPF,5367878,5294021.13,5188881.98
2025,6,JUN,2025-06-30,BLUE MED FAB,FAB (FIR),FTFM,5400660,5297212.9,5180628.59
2025,6,JUN,2025-06-30,BLUE MED FAB,FAB (FIR),SFR,5242559,5146412.61,5038015.28
2025,6,JUN,2025-06-30,Baltic FAB,FAB (FIR),CPF,945700,937246.39,900877.77
2025,6,JUN,2025-06-30,Baltic FAB,FAB (FIR),FTFM,961420,944249.25,898620.53
2025,6,JUN,2025-06-30,Baltic FAB,FAB (FIR),SFR,920328,904968.16,864410.15
2025,6,JUN,2025-06-30,Belgium,State (FIR),CPF,528080,525023.6,508312.02
2025,6,JUN,2025-06-30,Belgium,State (FIR),FTFM,564892,555417.05,530291.01
2025,6,JUN,2025-06-30,Belgium,State (FIR),SFR,570051,560610.85,536209.16
2025,6,JUN,2025-06-30,Bosnia and Herzegovina,State (FIR),CPF,429232,428892.01,423976.16000000003
2025,6,JUN,2025-06-30,Bosnia and Herzegovina,State (FIR),FTFM,439344,438500.68,432547.15
2025,6,JUN,2025-06-30,Bosnia and Herzegovina,State (FIR),SFR,428196,427606.85000000003,422109.37
2025,6,JUN,2025-06-30,Bulgaria,State (FIR),CPF,974205,971855.87,942554.9
2025,6,JUN,2025-06-30,Bulgaria,State (FIR),FTFM,965455,961958.56,930330.59
2025,6,JUN,2025-06-30,Bulgaria,State (FIR),SFR,928462,925117.4400000001,895848.66
2025,6,JUN,2025-06-30,Croatia,State (FIR),CPF,760350,758896.1900000001,748643.24
2025,6,JUN,2025-06-30,Croatia,State (FIR),FTFM,756998,755241.55,743338.1900000001
2025,6,JUN,2025-06-30,Croatia,State (FIR),SFR,719342,718002.74,706921.26
2025,6,JUN,2025-06-30,Cyprus,State (FIR),CPF,318663,315664.66000000003,304213.68
2025,6,JUN,2025-06-30,Cyprus,State (FIR),FTFM,321407,314159.62,302524.96
2025,6,JUN,2025-06-30,Cyprus,State (FIR),SFR,301299,294189.61,284140.96
2025,6,JUN,2025-06-30,Czech Republic,State (FIR),CPF,527482,525847.17,514513.52
2025,6,JUN,2025-06-30,Czech Republic,State (FIR),FTFM,531598,528412.59,512927.08
2025,6,JUN,2025-06-30,Czech Republic,State (FIR),SFR,517184,514230.3,499543.81
2025,6,JUN,2025-06-30,DANUBE FAB,FAB (FIR),CPF,2091290,2082486.43,2020901.26
2025,6,JUN,2025-06-30,DANUBE FAB,FAB (FIR),FTFM,2090359,2079561.36,2013427.89
2025,6,JUN,2025-06-30,DANUBE FAB,FAB (FIR),SFR,2004972,1994858.6,1933256.07
2025,6,JUN,2025-06-30,DK-SE FAB,FAB (FIR),CPF,896882,894365.63,883125.27
2025,6,JUN,2025-06-30,DK-SE FAB,FAB (FIR),FTFM,903450,896195.62,880363.7000000001
2025,6,JUN,2025-06-30,DK-SE FAB,FAB (FIR),SFR,889786,883025.43,868118.09
2025,6,JUN,2025-06-30,Denmark,State (FIR),CPF,320998,320604.09,316407.44
2025,6,JUN,2025-06-30,Denmark,State (FIR),FTFM,324082,322248.9,315993.60000000003
2025,6,JUN,2025-06-30,Denmark,State (FIR),SFR,319698,318105.43,312247.89
2025,6,JUN,2025-06-30,EUROCONTROL Area (PRR),Area (FIR),CPF,37981870,36999095.23,36732745.02
2025,6,JUN,2025-06-30,EUROCONTROL Area (PRR),Area (FIR),FTFM,38349605,36893937.91,36566808.47
2025,6,JUN,2025-06-30,EUROCONTROL Area (PRR),Area (FIR),SFR,37312916,35959099.21,35641964.2
2025,6,JUN,2025-06-30,Estonia,State (FIR),CPF,107259,106881.45,101100.86
2025,6,JUN,2025-06-30,Estonia,State (FIR),FTFM,104979,104617.6,98837.13
2025,6,JUN,2025-06-30,Estonia,State (FIR),SFR,96246,95914.76,90607.69
2025,6,JUN,2025-06-30,FAB CE,FAB (FIR),CPF,3969010,3945660.76,3885032.5700000003
2025,6,JUN,2025-06-30,FAB CE,FAB (FIR),FTFM,4002378,3970821.7199999997,3897447.62
2025,6,JUN,2025-06-30,FAB CE,FAB (FIR),SFR,3872091,3842651.11,3774165.0700000003
2025,6,JUN,2025-06-30,FAB CE (SES RP1),FAB (FIR),CPF,2779908,2762535.26,2712873.76
2025,6,JUN,2025-06-30,FAB CE (SES RP1),FAB (FIR),FTFM,2804930,2781014.43,2720473.79
2025,6,JUN,2025-06-30,FAB CE (SES RP1),FAB (FIR),SFR,2722425,2699628.15,2643014.83
2025,6,JUN,2025-06-30,FAB CE (SES RP2),FAB (FIR),CPF,3540354,3519267.71,3461625.52
2025,6,JUN,2025-06-30,FAB CE (SES RP2),FAB (FIR),FTFM,3563230,3534955.48,3465100.36
2025,6,JUN,2025-06-30,FAB CE (SES RP2),FAB (FIR),SFR,3443185,3416477.73,3351346.64
2025,6,JUN,2025-06-30,FABEC,FAB (FIR),CPF,10433108,10232182.04,10064058.69
2025,6,JUN,2025-06-30,FABEC,FAB (FIR),FTFM,10566545,10203584.76,9998535.71
2025,6,JUN,2025-06-30,FABEC,FAB (FIR),SFR,10342935,10002338.36,9804516.38
2025,6,JUN,2025-06-30,Finland,State (FIR),CPF,115672,115382.05,110775.27
2025,6,JUN,2025-06-30,Finland,State (FIR),FTFM,115312,115002.41,110101.67
2025,6,JUN,2025-06-30,Finland,State (FIR),SFR,110531,110214.22,105382.36
2025,6,JUN,2025-06-30,France,State (FIR),CPF,5882881,5771298.0600000005,5655362.51
2025,6,JUN,2025-06-30,France,State (FIR),FTFM,5904664,5707658.82,5573395.89
2025,6,JUN,2025-06-30,France,State (FIR),SFR,5746805,5561795.29,5430821.22
2025,6,JUN,2025-06-30,Georgia,State (FIR),CPF,261283,258800.48,243931.14
2025,6,JUN,2025-06-30,Georgia,State (FIR),FTFM,268561,266858.04,256178.05000000002
2025,6,JUN,2025-06-30,Georgia,State (FIR),SFR,230847,229588.27000000002,221048.04
2025,6,JUN,2025-06-30,Germany,State (FIR),CPF,3081972,3052309.19,2999821.15
2025,6,JUN,2025-06-30,Germany,State (FIR),FTFM,3126141,3050031.48,2977803.04
2025,6,JUN,2025-06-30,Germany,State (FIR),SFR,3065976,2996447.52,2927738.7800000003
2025,6,JUN,2025-06-30,Greece,State (FIR),CPF,1798179,1785808.02,1754465.31
2025,6,JUN,2025-06-30,Greece,State (FIR),FTFM,1815020,1789694.3900000001,1753296.5
2025,6,JUN,2025-06-30,Greece,State (FIR),SFR,1718614,1695651.77,1663985.7000000002
2025,6,JUN,2025-06-30,Hungary,State (FIR),CPF,812534,811227.22,796241.43
2025,6,JUN,2025-06-30,Hungary,State (FIR),FTFM,819975,816759.5700000001,799020.1
2025,6,JUN,2025-06-30,Hungary,State (FIR),SFR,788617,785593.89,769029.03
2025,6,JUN,2025-06-30,Ireland,State (FIR),CPF,476425,475864.91000000003,469094.49
2025,6,JUN,2025-06-30,Ireland,State (FIR),FTFM,455951,454791.81,446910.42
2025,6,JUN,2025-06-30,Ireland,State (FIR),SFR,404499,403794.08,396951.9
2025,6,JUN,2025-06-30,Italy,State (FIR),CPF,3100450,3051777.4,2982157.41
2025,6,JUN,2025-06-30,Italy,State (FIR),FTFM,3117788,3057968.68,2980954.34
2025,6,JUN,2025-06-30,Italy,State (FIR),SFR,3074782,3017473.35,2944200.68
2025,6,JUN,2025-06-30,Latvia,State (FIR),CPF,119957,119535.11,111947.32
2025,6,JUN,2025-06-30,Latvia,State (FIR),FTFM,120367,119701.15000000001,112300.24
2025,6,JUN,2025-06-30,Latvia,State (FIR),SFR,113743,113070.52,106334.66
2025,6,JUN,2025-06-30,Lithuania,State (FIR),CPF,97985,97746.7,87890.35
2025,6,JUN,2025-06-30,Lithuania,State (FIR),FTFM,100315,100008.16,88703.72
2025,6,JUN,2025-06-30,Lithuania,State (FIR),SFR,93800,93455.12,83312.17
2025,6,JUN,2025-06-30,Malta,State (FIR),CPF,156551,156351.31,153867.44
2025,6,JUN,2025-06-30,Malta,State (FIR),FTFM,157516,157339.41,154785.58000000002
2025,6,JUN,2025-06-30,Malta,State (FIR),SFR,143688,143592.18,141602.46
2025,6,JUN,2025-06-30,Moldova,State (FIR),CPF,5016,5003.7,4459.1900000000005
2025,6,JUN,2025-06-30,Moldova,State (FIR),FTFM,2568,2524.7400000000002,2132.26
2025,6,JUN,2025-06-30,Moldova,State (FIR),SFR,2490,2447.2400000000002,2098.13
2025,6,JUN,2025-06-30,Morocco,State (FIR),CPF,804055,799893.21,790602.03
2025,6,JUN,2025-06-30,Morocco,State (FIR),FTFM,802605,793468.3200000001,782821.03
2025,6,JUN,2025-06-30,Morocco,State (FIR),SFR,780720,772776,762648.48
2025,6,JUN,2025-06-30,NEFAB,FAB (FIR),CPF,793457,781371.5,767695.41
2025,6,JUN,2025-06-30,NEFAB,FAB (FIR),FTFM,804380,790485.87,773802.63
2025,6,JUN,2025-06-30,NEFAB,FAB (FIR),SFR,763953,750280.09,735228.24
2025,6,JUN,2025-06-30,Netherlands,State (FIR),CPF,539014,535114.27,522048.15
2025,6,JUN,2025-06-30,Netherlands,State (FIR),FTFM,543987,535448.39,517162.12
2025,6,JUN,2025-06-30,Netherlands,State (FIR),SFR,527328,519618.56,502439.69
2025,6,JUN,2025-06-30,North Macedonia,State (FIR),CPF,151578,151382.1,148662.83000000002
2025,6,JUN,2025-06-30,North Macedonia,State (FIR),FTFM,153235,153052.12,149116.38
2025,6,JUN,2025-06-30,North Macedonia,State (FIR),SFR,146958,146859.06,143273.46
2025,6,JUN,2025-06-30,Norway,State (FIR),CPF,451721,449476.76,444979.76
2025,6,JUN,2025-06-30,Norway,State (FIR),FTFM,463151,458466.32,451931.04000000004
2025,6,JUN,2025-06-30,Norway,State (FIR),SFR,440801,436208.63,430278.60000000003
2025,6,JUN,2025-06-30,Poland,State (FIR),CPF,846515,843384.24,812015.42
2025,6,JUN,2025-06-30,Poland,State (FIR),FTFM,860196,848403.5,809193.4
2025,6,JUN,2025-06-30,Poland,State (FIR),SFR,824857,814603.54,779755.02
2025,6,JUN,2025-06-30,Portugal (Continental),State (FIR),CPF,883367,879854.9400000001,866733.3200000001
2025,6,JUN,2025-06-30,Portugal (Continental),State (FIR),FTFM,883939,878937.39,864376.62
2025,6,JUN,2025-06-30,Portugal (Continental),State (FIR),SFR,854243,850181.3,837220.28
2025,6,JUN,2025-06-30,Romania,State (FIR),CPF,1118317,1116436.42,1079360.74
2025,6,JUN,2025-06-30,Romania,State (FIR),FTFM,1125053,1122274.13,1083193.49
2025,6,JUN,2025-06-30,Romania,State (FIR),SFR,1075506,1072957.26,1036493.28
2025,6,JUN,2025-06-30,SES Area (RP2),Area (FIR),CPF,31252693,30546997.39,30226307.54
2025,6,JUN,2025-06-30,SES Area (RP2),Area (FIR),FTFM,31447346,30435192.74,30048340.75
2025,6,JUN,2025-06-30,SES Area (RP2),Area (FIR),SFR,30576409,29628705.04,29262193.95
2025,6,JUN,2025-06-30,SES Area (RP3),Area (FIR),CPF,28921932,28305353.07,27990553.53
2025,6,JUN,2025-06-30,SES Area (RP3),Area (FIR),FTFM,29116055,28229413.2,27850698.13
2025,6,JUN,2025-06-30,SES Area (RP3),Area (FIR),SFR,28349679,27517385.95,27158889.64
2025,6,JUN,2025-06-30,SW FAB,FAB (FIR),CPF,4380498,4306967.44,4236901.61
2025,6,JUN,2025-06-30,SW FAB,FAB (FIR),FTFM,4384186,4284757.75,4206537.22
2025,6,JUN,2025-06-30,SW FAB,FAB (FIR),SFR,4281885,4190068.64,4115439.05
2025,6,JUN,2025-06-30,Serbia and Montenegro,State (FIR),CPF,860507,858227.13,846227.1900000001
2025,6,JUN,2025-06-30,Serbia and Montenegro,State (FIR),FTFM,862839,860218.29,845338.31
2025,6,JUN,2025-06-30,Serbia and Montenegro,State (FIR),SFR,841767,839526.61,825388.8300000001
2025,6,JUN,2025-06-30,Slovakia,State (FIR),CPF,246508,245917.47,237055.89
2025,6,JUN,2025-06-30,Slovakia,State (FIR),FTFM,249380,248199.28,237142.66
2025,6,JUN,2025-06-30,Slovakia,State (FIR),SFR,242686,241298.18,231501.18
2025,6,JUN,2025-06-30,Slovenia,State (FIR),CPF,200240,200007.98,196089.55000000002
2025,6,JUN,2025-06-30,Slovenia,State (FIR),FTFM,200213,200053.2,195755.57
2025,6,JUN,2025-06-30,Slovenia,State (FIR),SFR,194340,194228.02,190161.18
2025,6,JUN,2025-06-30,Spain,State (FIR),CPF,3499810,3440083.42,3372843.16
2025,6,JUN,2025-06-30,Spain,State (FIR),FTFM,3504561,3421724.96,3346409.43
2025,6,JUN,2025-06-30,Spain,State (FIR),SFR,3427300,3350315.83,3277883.13
2025,6,JUN,2025-06-30,Spain (Canarias),State (FIR),CPF,391808,389479.8,384041.12
2025,6,JUN,2025-06-30,Spain (Canarias),State (FIR),FTFM,383601,376579.59,369168.27
2025,6,JUN,2025-06-30,Spain (Canarias),State (FIR),SFR,353210,347616.41000000003,340421.16000000003
2025,6,JUN,2025-06-30,Spain (Continental),State (FIR),CPF,3108002,3050603.62,2988802.04
2025,6,JUN,2025-06-30,Spain (Continental),State (FIR),FTFM,3120960,3045145.38,2977241.16
2025,6,JUN,2025-06-30,Spain (Continental),State (FIR),SFR,3074090,3002699.42,2937461.98
2025,6,JUN,2025-06-30,Sweden,State (FIR),CPF,575748,573873.43,566583.03
2025,6,JUN,2025-06-30,Sweden,State (FIR),FTFM,579236,574352.4,564240.71
2025,6,JUN,2025-06-30,Sweden,State (FIR),SFR,569956,565311.78,555740.81
2025,6,JUN,2025-06-30,Switzerland,State (FIR),CPF,403890,397699.01,381084.91000000003
2025,6,JUN,2025-06-30,Switzerland,State (FIR),FTFM,425099,416526.95,398342.38
2025,6,JUN,2025-06-30,Switzerland,State (FIR),SFR,426072,418205.02,400769.97000000003
2025,6,JUN,2025-06-30,Türkiye,State (FIR),CPF,3300920,3230477.48,3149745.95
2025,6,JUN,2025-06-30,Türkiye,State (FIR),FTFM,3619205,3408582.36,3310391.66
2025,6,JUN,2025-06-30,Türkiye,State (FIR),SFR,3447929,3257069.3,3167531.22
2025,6,JUN,2025-06-30,UK (Continental),State (FIR),CPF,2316293,2276682.6,2221680.81
2025,6,JUN,2025-06-30,UK (Continental),State (FIR),FTFM,2322361,2256495.42,2188857.23
